,idClient,Score,Age,Tenure,Games Balance,NumOfProducts,Cumulative score,Churn
567,9344,845,43,3,152063.59,2,97910.06,0
568,9179,798,39,6,119787.76,1,164248.33,0
569,2317,649,50,5,155393.32,1,87351.42,1
570,7678,695,36,4,161533.0,1,100940.91,0
571,6770,762,44,7,159316.64,1,24780.13,0
572,6928,601,37,5,0.0,1,20708.6,0
573,3412,711,37,8,113899.92,1,80215.2,0
574,9915,496,34,1,102723.35,2,180844.81,0
575,797,702,46,9,98444.19,1,109563.28,0
576,8579,495,47,10,137682.68,1,71071.47,0
577,1017,541,40,7,95710.11,2,49063.42,0
578,1839,350,39,0,109733.2,2,123602.11,1
579,8614,684,26,2,114035.39,1,96885.19,0
580,4554,581,30,1,0.0,2,199464.08,0
581,3157,692,41,8,130701.29,1,59354.24,1
582,8003,590,37,1,0.0,2,133535.99,0
583,1957,565,55,4,118803.35,2,128124.7,1
584,9426,687,72,4,0.0,2,50267.69,0
585,2937,599,44,10,118577.24,1,31448.52,0
586,9485,813,30,1,116416.94,1,85808.22,0
587,6191,581,43,4,170172.9,1,100236.02,0
588,6489,550,44,9,0.0,2,26257.01,0
589,141,756,44,10,137452.09,1,189543.9,0
590,7833,573,46,3,65269.23,1,189988.65,1
591,9180,693,34,10,107556.06,2,154631.35,0
592,7414,850,31,4,164672.66,1,61936.1,0
593,5729,701,41,10,0.0,2,146257.77,0
594,6562,445,48,7,168286.58,1,16645.77,1
595,9512,738,33,4,92676.3,1,105817.63,0
596,3932,706,35,8,178032.53,1,42181.68,0
597,7264,649,46,2,0.0,2,66602.7,0
598,9461,744,35,7,0.0,2,43036.6,0
599,8128,651,35,8,110067.71,1,127678.95,1
600,1606,636,31,9,80844.69,2,74641.9,0
601,8835,657,34,3,107136.6,1,153895.46,0
602,7345,762,28,2,0.0,2,167909.52,0
603,4365,523,27,8,61688.61,2,147059.16,0
604,9794,772,42,0,101979.16,1,90928.48,0
605,8180,610,27,9,159561.93,1,103381.47,0
606,9677,585,34,1,0.0,1,75503.6,0
607,1891,731,33,4,0.0,2,74945.11,0
608,7689,713,45,4,131038.14,1,74005.04,1
609,2453,734,29,0,139994.66,1,17744.72,0
610,1734,614,32,7,99462.8,2,51117.06,0
611,8583,668,32,1,134446.04,1,111241.37,0
612,6686,636,34,8,0.0,2,38570.13,0
613,6750,684,24,9,79263.9,1,196574.48,0
614,3574,670,68,4,0.0,2,11426.7,0
615,9618,591,35,2,90194.34,2,57064.57,0
616,6148,690,31,2,137260.45,2,55387.28,0
617,2075,661,44,1,141136.62,1,189742.78,1
618,2983,526,43,3,0.0,2,31705.19,0
619,6158,549,29,3,0.0,2,146090.38,0
620,9626,504,44,0,131873.07,2,158036.72,1
621,8234,633,33,4,92855.02,1,159813.18,0
622,8244,825,29,3,148874.01,2,71192.82,0
623,7043,544,44,1,0.0,2,69244.24,0
624,6312,741,29,8,0.0,2,115994.52,0
625,822,841,36,5,156021.31,1,122662.98,0
626,7283,581,44,7,189318.16,2,45026.23,1
627,2131,704,45,6,0.0,1,137739.45,0
628,3378,665,37,3,111911.63,1,110359.68,1
629,1076,743,32,6,140348.56,2,163254.39,0
630,7928,637,30,1,122185.53,1,102566.46,1
631,2581,697,38,6,132591.36,1,7387.8,1
632,5602,704,44,9,153656.85,1,158742.81,0
633,9392,846,61,0,0.0,2,96202.44,0
634,7562,635,41,4,103544.88,2,193746.55,0
635,7882,774,46,9,0.0,2,34774.26,0
636,4473,660,23,6,166070.48,2,90494.72,0
637,8336,647,35,4,123761.68,1,83910.4,0
638,8587,650,46,9,149003.76,2,176902.83,0
639,7179,684,38,5,105069.98,2,198355.28,0
640,4991,659,33,8,115409.6,1,1539.21,0
641,2687,530,42,0,99948.45,1,97338.62,0
642,1399,693,38,3,0.0,2,78133.48,1
643,9420,686,26,1,57422.62,1,79189.4,0
644,9140,597,29,5,0.0,2,174825.57,0
645,260,850,38,3,54901.01,1,140075.55,0
646,396,645,37,2,136925.09,2,153400.24,0
647,4151,761,33,6,138053.79,2,148779.41,0
648,5611,733,28,5,0.0,2,12761.16,0
649,8789,743,35,1,146781.24,1,189307.7,0
650,9481,593,33,0,95927.04,1,199478.05,0
651,3328,802,40,5,0.0,2,175043.69,0
652,9529,739,34,9,0.0,1,60584.33,0
653,8354,524,32,6,0.0,1,132861.9,1
654,64,684,56,8,78707.16,1,99398.36,0
655,6881,570,23,2,0.0,1,198830.98,0
656,2907,802,41,6,0.0,2,47322.05,0
657,305,553,33,4,118082.89,1,94440.45,0
658,915,569,35,10,124525.52,1,193793.78,0
659,1218,505,29,3,145541.56,2,58019.95,0
660,8134,720,34,3,118307.57,2,136120.29,0
661,6593,685,33,6,0.0,2,186785.01,0
662,3088,439,36,2,165536.28,2,123956.83,0
663,8486,670,25,7,0.0,2,144723.38,0
664,7473,448,36,6,83947.12,2,81999.53,0
665,3915,658,44,2,168396.34,1,14178.73,0
666,3817,664,31,9,114519.57,2,79222.02,0
667,4547,662,37,5,0.0,2,151871.84,0
668,9824,551,26,2,144258.52,1,49778.79,0
669,9208,682,52,5,112670.48,1,21085.17,1
670,1339,625,52,5,164978.01,1,67788.49,0
671,3455,612,24,1,182705.05,1,171837.06,0
672,3262,614,51,3,0.0,2,5552.37,0
673,1294,641,30,2,87505.47,2,7278.57,0
674,3622,711,36,9,137688.71,1,46884.1,0
675,5518,465,33,8,0.0,2,177668.55,0
676,2306,582,29,0,0.0,1,142516.35,0
677,3224,776,39,2,104349.45,1,79503.05,0
678,1027,628,33,6,0.0,2,184230.23,0
679,5566,683,35,5,144961.97,1,26796.73,0
680,2077,654,40,6,0.0,1,183872.88,1
681,6568,662,54,1,187997.15,1,111442.71,1
682,131,758,34,3,0.0,2,124226.16,0
683,7388,696,44,8,161889.79,1,75562.47,0
684,8529,534,35,4,0.0,2,9541.15,0
685,219,807,43,1,105799.32,2,34888.04,1
686,8254,750,36,7,136492.92,3,26500.29,1
687,4599,638,46,9,139859.54,1,38967.29,0
688,5800,625,45,3,0.0,1,184474.15,1
689,830,577,39,10,0.0,2,10553.31,0
690,3811,477,30,6,131286.46,1,194144.45,0
691,429,486,40,9,71340.09,1,76192.21,0
692,7077,742,25,4,132116.13,2,129933.5,0
693,7897,635,41,1,0.0,2,175611.5,0
694,3576,640,66,9,116037.76,1,184636.05,0
695,5343,807,47,1,171937.27,1,65636.92,0
696,3094,627,41,5,100880.76,1,134665.25,0
697,1177,726,34,9,0.0,2,14121.61,0
698,2578,616,29,8,149318.55,1,140746.13,0
699,5907,788,32,4,112079.58,1,89368.59,0
700,5399,831,44,3,111100.98,1,28144.07,1
701,3914,553,53,5,127997.83,1,165378.66,1
702,6925,668,43,1,147167.25,1,141679.73,0
703,7225,751,34,8,127095.14,2,479.54,0
704,8138,410,33,6,125789.69,1,66333.56,1
705,6025,698,27,6,125427.37,2,27654.44,0
706,4679,580,61,8,125921.37,1,94677.83,0
707,9224,543,67,0,128843.67,1,134612.48,0
708,1185,584,47,7,130538.77,1,92915.84,0
709,9469,613,45,9,142765.24,2,34749.65,0
710,7238,684,43,7,0.0,2,131093.99,0
711,5304,634,25,9,0.0,2,8227.91,0
712,8358,651,34,3,0.0,2,105599.65,0
713,6250,705,48,0,0.0,2,149772.61,0
714,6299,714,52,2,0.0,1,144045.08,1
715,9342,654,29,7,0.0,2,149184.15,0
716,4892,765,34,5,86055.17,2,104220.5,0
717,9078,730,36,8,148749.29,2,91830.75,0
718,4832,660,35,7,0.0,2,13218.6,0
719,7046,850,36,6,0.0,2,190194.95,0
720,7292,599,33,4,51690.89,1,111622.76,1
721,5742,709,42,9,118546.71,1,77142.85,0
722,4965,466,41,3,33563.95,2,178994.13,1
723,7300,661,51,6,146606.6,1,68021.9,0
724,3223,524,30,1,0.0,2,126812.85,0
725,2615,546,58,3,106458.31,4,128881.87,1
726,3803,615,44,9,126104.98,2,110718.02,0
727,5319,744,31,0,117551.23,1,158958.9,0
728,6043,727,29,1,146652.01,1,173486.39,0
729,7011,639,35,8,0.0,1,164453.98,0
730,3197,610,36,4,129440.3,2,102638.35,0
731,3734,689,67,9,157094.78,1,99490.01,0
732,3170,677,40,5,0.0,2,88947.56,0
733,3656,754,35,6,98585.94,2,106116.84,0
734,6607,792,31,6,71269.89,2,125912.77,0
735,240,703,28,2,81173.83,2,162812.16,0
736,1123,698,56,1,112414.81,2,93982.02,1
737,6478,549,34,4,0.0,2,139463.57,0
738,5297,619,44,6,52831.13,1,112649.22,1
739,4789,757,44,9,0.0,2,177528.92,0
740,9113,735,73,9,0.0,1,114283.33,0
741,4839,556,40,9,129860.37,1,17992.94,0
742,5871,632,43,2,100013.51,1,24275.32,0
743,3441,722,47,2,88011.4,1,90655.94,1
744,5105,714,44,7,0.0,1,6923.11,0
745,4750,570,29,4,122028.65,2,173792.77,0
746,5515,641,65,6,38340.02,1,32607.77,1
747,9627,813,27,1,137275.36,1,115733.16,0
748,6920,782,33,7,191523.09,1,167058.75,0
749,4714,837,35,0,144037.6,1,145325.32,0
750,5902,587,42,1,0.0,1,123006.91,0
751,46,776,32,4,109421.13,2,126517.46,0
752,4018,811,46,9,180226.24,1,13464.64,1
753,5207,493,38,3,134006.77,1,89578.32,0
754,9788,553,32,7,64082.09,1,109159.58,0
755,6592,758,33,7,0.0,1,188156.34,0
756,4380,669,29,7,0.0,2,138145.62,0
757,3289,640,30,6,107499.7,1,187632.22,0
758,9398,766,52,7,92510.9,2,66193.61,0
759,8897,712,34,1,0.0,2,195052.12,0
760,9989,775,30,4,0.0,2,49337.84,0
761,8702,673,37,2,0.0,1,13624.02,0
762,3426,769,43,4,110182.54,2,87537.32,0
763,5798,699,37,10,0.0,2,83263.04,0
764,4133,540,28,6,84121.04,1,80698.54,0
765,6743,678,26,1,0.0,2,45443.68,0
766,6089,661,30,7,0.0,2,72196.57,0
767,4325,489,34,5,0.0,1,43540.59,0
768,4751,850,35,5,0.0,1,80992.8,0
769,9440,705,31,3,142905.51,1,58134.97,0
770,1092,732,36,7,126195.81,1,133172.48,0
771,6616,661,26,8,0.0,2,196875.87,0
772,5522,815,37,1,166115.42,1,67208.3,0
773,6401,676,30,5,0.0,2,179066.58,0
774,836,559,34,2,137390.11,2,9677.0,0
775,7355,733,30,1,102452.71,1,21556.95,0
776,2319,672,33,2,0.0,2,182738.0,0
777,5765,726,34,0,185734.75,1,102036.82,0
778,1654,500,56,1,100374.58,1,118490.8,1
779,1930,632,40,3,109740.62,1,141896.74,0
780,5787,588,40,5,0.0,2,100727.68,0
781,9009,475,40,7,160818.08,1,169642.13,1
782,9607,524,44,10,118569.03,2,82117.2,0
783,1148,593,29,5,101713.84,3,134594.99,0
784,4695,520,45,7,107023.03,1,32903.93,0
785,523,527,37,5,93722.73,2,139093.73,0
786,546,842,44,2,112652.08,2,126644.98,0
787,6643,589,37,6,138497.84,1,18988.58,0
788,840,507,36,4,83543.37,1,140134.43,0
789,489,692,30,2,0.0,2,130486.57,0
790,9642,680,34,9,0.0,2,95686.6,0
791,2056,469,38,9,113599.42,1,11950.29,0
792,2331,484,39,5,0.0,2,175224.12,0
793,3392,570,46,3,0.0,2,820.46,0
794,914,756,27,1,131899.0,1,93302.29,0
795,2252,677,25,8,130866.19,1,42410.21,0
796,5266,560,27,5,0.0,2,131919.48,0
797,8809,753,36,7,128518.98,1,44567.83,1
798,3274,560,43,4,95140.44,2,123181.44,1
799,3101,810,35,3,96814.46,2,120511.03,0
800,6602,591,51,8,132508.3,1,161304.68,1
801,1846,737,36,9,0.0,1,188670.9,1
802,7245,445,33,7,0.0,2,122625.68,0
803,2840,558,32,1,108262.87,1,6935.31,0
804,4304,573,56,3,154669.77,1,115462.27,1
805,960,629,37,6,129101.3,1,23971.33,0
806,5901,583,27,4,0.0,3,163113.41,0
807,6306,726,33,7,99046.31,2,56053.06,0
808,6978,587,42,5,120233.83,1,194890.33,0
809,8305,675,69,1,0.0,2,157097.09,0
810,356,539,30,0,0.0,2,160979.66,0
811,9442,651,33,1,96834.78,1,108764.69,0
812,3470,679,26,3,76554.06,1,184800.27,0
813,1510,528,37,6,103772.45,1,197111.99,0
814,2242,681,42,3,118199.97,2,9452.88,1
815,3840,629,40,2,121647.54,2,64849.74,1
816,6183,709,37,9,0.0,2,16733.59,0
817,6177,608,38,8,103653.51,2,137079.86,0
818,8017,569,41,2,0.0,2,134272.57,0
819,4651,670,33,2,141204.65,2,76257.46,0
820,405,685,23,8,0.0,2,112239.03,0
821,4727,633,50,7,88302.65,1,195937.16,0
822,5075,598,38,0,125487.89,1,158111.71,0
823,2169,705,56,2,143249.67,1,88428.41,1
824,8099,770,68,2,183555.24,1,159557.28,1
825,4446,739,29,1,0.0,2,164484.78,0
826,4118,561,37,5,0.0,2,83093.25,0
827,5172,537,39,2,0.0,2,137651.6,0
828,9464,664,24,7,0.0,1,35611.35,0
829,1617,594,49,4,0.0,2,23631.55,0
830,524,696,32,8,101160.99,1,115916.55,0
831,5059,714,37,9,148466.93,2,151280.96,0
832,8584,591,38,2,142289.28,1,119638.85,0
833,1686,613,20,0,117356.19,1,113557.7,1
834,4370,662,22,2,126362.57,2,97382.8,0
835,1014,635,24,4,0.0,2,70668.77,0
836,5886,602,29,3,88814.4,2,62487.97,0
837,143,682,43,5,125851.93,1,193318.33,0
838,315,744,36,2,153804.44,1,87213.33,0
839,8081,757,47,3,130747.1,1,143829.54,0
840,2893,601,44,3,0.0,2,30607.11,0
841,4867,522,37,3,95022.57,1,129107.59,0
842,9555,779,29,3,46388.16,3,127939.26,1
843,3067,503,28,5,0.0,2,125918.17,0
844,4429,602,35,5,0.0,2,31050.02,0
845,5360,684,42,1,117691.0,1,23135.65,1
846,3774,749,35,3,0.0,3,132649.85,0
847,3301,677,28,0,143988.0,2,8755.69,1
848,5996,622,59,5,119380.37,1,60429.43,0
849,9453,599,27,5,0.0,2,30546.4,0
850,5576,656,40,2,0.0,2,180553.48,0
851,4038,841,52,5,0.0,1,183239.71,1
852,5288,635,38,1,0.0,2,90605.05,0
853,9142,850,43,8,92244.83,2,54949.73,0
854,8106,659,60,2,0.0,1,177480.45,1
855,9176,519,38,7,125328.56,1,188225.67,0
856,9740,677,25,3,0.0,2,179608.96,0
857,5468,573,33,1,160777.9,1,149536.15,0
858,6818,608,56,10,129255.2,2,142492.04,1
859,3975,761,27,8,0.0,2,63297.7,0
860,37,490,31,3,145260.23,1,114066.77,0
861,583,586,57,3,0.0,2,6057.81,0
862,35,722,29,9,0.0,2,142033.07,0
863,6553,793,34,5,127758.09,1,143357.03,0
864,5449,608,44,5,126147.84,1,132424.69,1
865,19,587,45,6,0.0,1,158684.81,0
866,6597,477,22,5,82559.42,2,163112.9,1
867,247,772,26,7,152400.51,2,79414.0,0
868,7518,586,58,7,151933.63,1,162960.05,1
869,4661,537,41,0,0.0,2,175262.49,0
870,2757,492,29,1,144591.96,1,196293.76,0
871,8417,528,32,2,99092.45,1,111149.98,0
872,5849,758,33,0,129142.54,2,26606.28,0
873,8730,646,48,8,169023.33,2,175657.55,0
874,4604,623,23,1,106012.2,2,191415.94,0
875,3484,499,39,6,0.0,2,81409.0,0
876,4857,796,44,8,165326.2,1,57205.55,0
877,6963,677,26,3,102395.79,1,119368.99,0
878,2974,591,56,9,128882.49,1,196241.94,1
879,8756,707,52,7,0.0,1,109688.82,1
880,6300,590,24,7,126431.54,1,58781.11,0
881,4723,648,32,0,0.0,1,117323.31,0
882,366,628,33,3,0.0,1,188193.25,0
883,1091,539,34,4,91622.42,1,136603.42,0
884,4173,636,35,2,0.0,2,23129.46,0
885,1070,844,40,7,113348.14,1,31904.31,1
886,7222,625,41,6,97663.16,2,57128.78,0
887,1191,797,29,1,0.0,2,132975.39,0
888,6655,608,30,8,85859.76,1,142730.27,0
889,1752,541,29,7,127504.57,1,86173.92,0
890,9319,668,69,9,0.0,1,134483.07,0
891,7195,799,70,8,70416.75,1,36483.52,0
892,1081,766,38,7,130933.74,1,2035.94,0
893,7770,766,27,7,158786.67,2,47579.25,0
894,1832,632,36,7,0.0,2,52526.65,0
895,666,661,33,9,0.0,2,84174.81,0
896,5477,828,47,1,109876.82,2,83611.45,1
897,8480,632,50,2,0.0,2,57942.88,0
898,6084,519,38,1,114141.64,1,60988.21,1
899,6563,720,44,3,86102.27,1,180134.88,1
900,9209,726,44,2,0.0,2,26733.86,0
901,1363,555,41,10,113270.2,2,185387.14,0
902,6397,684,44,2,133776.86,2,49865.04,0
903,5190,826,41,5,146466.46,2,180934.67,0
904,889,733,74,3,106545.53,1,134589.58,0
905,2704,459,46,7,110356.42,1,4969.13,1
906,2817,683,25,4,0.0,2,152698.24,0
907,5758,681,32,3,148884.47,2,90967.37,0
908,1880,579,31,9,0.0,1,139048.0,0
909,7037,540,37,3,129965.18,1,19374.08,0
910,9422,613,34,5,144094.2,1,44510.26,0
911,60,614,51,4,40685.92,1,46775.28,0
912,881,749,60,6,0.0,1,17978.68,1
913,5025,745,44,0,119638.21,1,34265.08,1
914,8008,647,41,4,138937.35,1,101617.64,1
915,7840,566,21,3,0.0,2,3626.47,0
916,9560,705,39,8,144102.32,1,11682.36,0
917,5976,614,44,6,0.0,2,104930.46,0
918,6166,619,41,8,0.0,3,79866.73,1
919,5381,850,36,0,0.0,2,141242.57,0
920,6272,747,49,6,202904.64,1,17298.72,1
921,8485,802,60,3,92887.06,1,39473.63,1
922,1706,452,35,4,148172.44,1,4175.68,0
923,3520,661,41,5,28082.95,1,69586.27,1
924,1732,601,44,4,0.0,2,58561.31,0
925,5010,656,33,4,0.0,2,116706.0,0
926,5750,844,29,8,0.0,2,147342.03,0
927,1724,630,42,6,0.0,2,162697.93,0
928,8984,723,37,3,94661.53,2,121239.65,0
929,883,565,36,6,106192.1,1,149575.59,0
930,7311,627,41,6,0.0,3,138700.75,1
931,9966,627,33,4,83199.05,1,159334.93,0
932,3311,506,50,3,0.0,2,12016.79,0
933,5269,691,28,1,0.0,2,92865.41,0
934,3305,601,35,8,71553.83,1,177384.45,0
935,1569,676,40,8,114005.78,1,67998.45,0
936,8259,590,41,1,89086.31,1,24499.97,0
937,5325,654,31,5,150593.59,2,105218.45,0
938,6457,606,31,10,0.0,2,195209.4,0
939,2420,580,57,0,136820.99,1,108528.74,0
940,439,800,38,2,168190.33,2,68052.08,0
941,7429,503,32,9,100262.88,2,157921.25,0
942,8621,768,40,8,0.0,2,69080.46,0
943,3193,554,66,8,0.0,2,116747.62,0
944,5669,667,42,7,0.0,1,108348.94,1
945,6432,540,39,1,0.0,1,108419.41,0
946,4405,604,43,2,145081.72,1,23881.62,0
947,3535,677,44,4,148770.61,2,191057.76,0
948,6630,579,39,5,0.0,2,39891.84,0
949,9782,641,48,3,147341.43,1,157458.61,1
950,702,669,30,7,95128.86,1,19799.26,0
951,6404,850,55,0,98710.89,1,83617.17,1
952,8387,708,41,0,0.0,1,128400.62,0
953,8245,528,32,0,68138.37,1,170309.19,0
954,7102,831,44,10,0.0,1,47729.33,0
955,2610,682,46,2,0.0,1,114442.66,0
956,7405,733,39,1,0.0,2,141841.31,0
957,8142,486,24,1,0.0,1,98802.76,0
958,5995,580,35,10,136281.41,2,24799.47,0
959,5825,636,36,1,0.0,3,74048.1,1
960,5205,430,33,8,0.0,1,69759.91,0
961,65,603,26,4,109166.37,1,92840.67,0
962,5939,850,38,7,115378.94,1,162087.82,0
963,1233,587,46,9,107850.82,1,139431.0,1
964,7360,666,36,4,120165.4,2,33701.5,0
965,9066,556,30,7,0.0,2,186648.19,0
966,3681,850,22,3,0.0,1,144385.54,0
967,1918,428,40,3,129248.11,2,72876.43,1
968,5687,644,46,6,12459.19,1,156787.34,1
969,2309,488,33,4,140002.35,1,123613.81,0
970,555,574,33,3,129834.67,1,193131.42,0
971,4228,633,36,6,125130.28,1,125961.48,0
972,2930,744,32,4,96106.83,1,79812.77,0
973,9132,775,27,4,152309.37,1,104112.0,0
974,5023,734,45,2,0.0,2,99593.28,0
975,209,643,45,5,0.0,1,142513.5,1
976,4119,529,28,9,0.0,2,52545.24,0
977,1417,585,33,8,0.0,2,114182.07,0
978,7041,678,48,2,0.0,2,32301.88,0
979,7266,738,38,7,0.0,2,69227.42,0
980,4687,536,53,2,143923.96,1,2019.78,1
981,6064,762,31,7,117687.35,1,159344.43,0
982,8264,555,32,10,0.0,2,168605.96,0
983,2480,652,40,8,84390.8,2,107876.2,0
984,6295,696,42,7,162318.61,1,121061.89,0
985,835,633,30,6,0.0,2,41642.29,0
986,1888,613,34,8,117300.02,1,139410.08,0
987,6665,703,42,7,0.0,2,72500.68,0
988,858,741,39,7,143637.58,2,174227.66,0
989,9107,698,52,10,107304.39,3,28806.32,1
990,6520,669,50,4,112650.89,1,166386.22,1
991,226,670,37,4,170557.91,2,198252.88,0
992,5201,512,42,9,93955.83,2,14828.54,0
993,5474,787,38,3,158373.23,1,28228.35,0
994,8205,724,34,3,132352.69,1,80320.3,0
995,3142,710,24,2,110407.44,2,15832.43,1
996,6108,703,35,5,140691.08,2,167810.26,0
997,3986,691,24,6,0.0,2,92811.2,0
998,3672,646,52,6,111739.4,2,68367.18,0
999,2382,614,41,7,179915.85,1,14666.35,1
1000,6016,615,59,4,155766.05,1,110275.17,0
1001,8239,679,40,7,0.0,2,163757.29,0
1002,9693,574,52,7,115532.52,1,196257.67,0
1003,397,557,33,3,54503.55,1,371.05,0
1004,2359,669,43,1,163159.85,1,15602.8,0
1005,1450,594,26,6,135067.52,2,131211.86,0
1006,2628,571,25,6,82506.72,2,167705.07,0
1007,5649,525,35,7,165358.77,1,94738.54,0
1008,839,553,48,3,0.0,1,30730.95,1
1009,1529,415,32,5,145807.59,1,3064.65,0
1010,1491,797,31,8,0.0,2,117916.63,0
1011,7935,629,31,6,132876.55,1,130862.11,0
1012,5050,784,38,10,122267.85,1,145759.93,0
1013,1896,776,29,7,178171.04,2,115818.51,0
1014,7989,516,51,8,120124.35,2,168773.54,0
1015,5651,616,36,10,78249.53,1,136934.91,0
1016,2144,819,38,9,122334.26,2,181507.44,0
1017,5099,550,29,9,145294.08,2,147484.13,0
1018,5768,579,45,2,0.0,2,11514.39,0
1019,6253,596,32,3,96709.07,2,41788.37,0
1020,7896,668,43,10,113034.31,1,100423.88,0
1021,3645,593,32,3,0.0,2,151978.36,0
1022,8130,847,31,5,0.0,2,76326.67,0
1023,6011,759,38,1,0.0,2,20778.39,0
1024,745,650,60,8,0.0,2,102925.76,0
1025,1806,769,31,7,148913.72,2,53817.23,0
1026,3188,516,45,8,109044.3,1,115818.16,0
1027,4530,664,44,8,142989.69,1,115452.51,1
1028,5967,508,43,9,0.0,1,103726.71,0
1029,2989,689,47,1,93871.95,3,156878.42,1
1030,8484,433,34,9,152806.74,1,19687.99,0
1031,2807,592,38,0,0.0,1,65986.48,1
1032,2973,641,42,9,132657.55,1,35367.19,0
1033,6291,555,27,8,102000.17,1,116757.0,0
1034,1910,670,32,3,0.0,2,46175.7,0
1035,4549,635,58,1,0.0,1,58907.08,1
1036,4022,772,48,6,108736.52,1,184564.67,1
1037,8454,567,41,9,137891.35,1,142009.46,1
1038,3307,654,40,3,0.0,2,167889.1,0
1039,3692,590,76,5,160979.68,1,13848.58,0
1040,9749,627,24,5,102773.2,2,56793.02,1
1041,5067,567,26,2,0.0,2,78651.55,0
1042,8423,612,52,5,144772.69,1,98302.57,1
1043,7054,755,43,6,165048.5,3,16929.41,1
1044,7231,670,37,2,0.0,2,54229.74,0
1045,5991,573,32,9,125321.84,2,130234.63,0
1046,601,601,43,8,0.0,3,110916.15,1
1047,6354,598,35,8,114212.6,1,74322.85,0
1048,8213,603,32,7,0.0,1,198055.94,1
1049,9896,684,56,3,127585.98,3,80593.49,1
1050,5470,723,21,4,0.0,2,24847.02,0
1051,6121,715,40,7,0.0,1,141359.11,0
1052,805,850,39,4,127771.35,2,151738.54,0
1053,2038,668,24,7,173962.32,1,106457.11,1
1054,9257,765,37,7,102708.77,1,9087.81,0
1055,5788,729,26,4,97268.1,2,39356.38,0
1056,31,591,39,3,0.0,3,140469.38,1
1057,8172,496,44,0,179356.28,2,2919.21,1
1058,2567,660,29,6,180520.29,1,123850.58,0
1059,1741,695,42,7,121453.63,1,46374.64,0
1060,1335,489,28,1,79460.98,2,167973.63,0
1061,7047,589,20,2,121093.29,2,3529.72,0
1062,2888,703,26,1,97331.19,1,63717.49,0
1063,7349,448,25,2,0.0,2,95215.73,0
1064,9306,662,39,5,139562.05,2,61636.22,0
1065,5887,607,40,5,90594.55,1,181598.25,0
1066,2564,843,27,5,0.0,2,67494.23,0
1067,6639,740,36,4,172381.8,1,86480.29,0
1068,343,545,47,5,0.0,2,38970.14,0
1069,7008,639,38,5,0.0,2,93716.38,0
1070,1392,775,38,4,125212.65,2,15795.88,1
1071,2935,631,33,7,0.0,1,58043.02,1
1072,7713,545,30,3,0.0,2,170307.43,0
1073,8728,734,30,7,123040.38,1,76503.06,0
1074,3267,537,30,1,103138.17,1,96555.42,0
1075,7164,850,46,3,0.0,2,187980.21,0
1076,4281,766,62,7,142724.48,1,5893.23,1
1077,8204,778,33,5,116474.28,2,32757.55,0
1078,3516,584,37,8,0.0,2,100835.19,0
1079,7235,512,35,5,124580.69,1,18785.48,0
1080,6327,555,31,8,145875.74,1,137491.23,0
1081,2494,782,23,10,98052.66,1,142587.32,0
1082,1444,556,43,6,0.0,3,125154.57,1
1083,643,583,27,1,125406.58,1,110784.42,0
1084,3360,739,60,4,0.0,1,51637.67,0
1085,6247,633,40,4,150578.0,1,34670.62,1
1086,1683,620,41,0,97925.11,1,85000.32,0
1087,3422,593,39,0,117704.73,1,197933.5,0
1088,1250,803,26,4,0.0,2,181208.47,0
1089,8113,578,35,2,0.0,2,26389.92,0
1090,3207,515,60,9,113715.36,1,18424.24,1
1091,3071,674,32,2,0.0,2,140579.17,0
1092,8548,689,47,2,118812.5,2,31121.42,0
1093,8414,749,36,7,0.0,2,80134.65,0
1094,6226,598,32,9,123938.6,2,198894.42,0
1095,7906,701,35,10,159693.9,2,71173.64,0
1096,2764,706,47,6,120621.89,1,140803.7,0
1097,2604,643,34,7,160426.07,1,188533.11,0
1098,5820,546,29,5,0.0,1,94823.95,0
1099,1165,850,36,0,164850.54,1,62722.44,0
1100,9887,675,31,2,90826.27,2,60270.87,0
1101,876,501,39,9,117301.66,1,182025.95,0
1102,5639,729,38,7,0.0,2,45779.9,0
1103,1387,758,42,7,0.0,2,76209.56,0
1104,2593,505,40,6,47869.69,2,155061.97,0
1105,2274,726,27,7,123826.07,1,78970.58,0
1106,256,766,41,0,0.0,2,34283.23,0
1107,8042,698,50,1,0.0,4,88566.9,1
1108,1038,625,24,1,0.0,2,180969.55,0
1109,3230,584,66,5,0.0,1,49553.38,1
1110,8830,683,40,1,0.0,2,75762.0,0
1111,8887,575,36,1,0.0,1,94570.56,0
1112,7112,850,39,6,0.0,2,103921.43,0
1113,3389,599,25,7,108380.72,1,79005.95,0
1114,3109,560,28,1,0.0,2,120880.72,0
1115,1696,506,34,7,0.0,2,115842.1,0
1116,431,619,57,3,137946.39,1,72467.99,1
1117,5145,485,25,3,134467.26,1,113266.09,0
1118,7416,812,29,6,0.0,2,168023.6,0
1119,758,736,28,2,0.0,2,117431.1,0
1120,3356,660,24,5,85089.3,1,71638.0,0
1121,6467,678,32,4,139626.01,1,118235.52,1
1122,8353,587,49,7,155393.98,2,13308.2,1
1123,8566,632,40,9,139625.34,1,93702.96,1
1124,7623,794,46,6,0.0,2,195325.74,0
1125,9387,717,33,10,102185.42,2,23231.93,0
1126,9126,749,34,2,0.0,1,174189.04,1
1127,1541,530,23,1,137060.88,2,165227.23,0
1128,8088,597,38,1,0.0,2,41303.29,0
1129,7789,551,76,2,128410.71,2,181718.73,0
